annee,semaine,mois,date_debut,date_fin,qualite,categorie,type,classe,unite,prix,variation,source
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Limousine -10 ans +350Kg,U=,EUR/kg net,6.19,-0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande Mixte Lait,U=,EUR/kg net,6.01,-0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande +350Kg,U=,EUR/kg net,6.18,-0.08,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U-,EUR/kg net,5.72,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U-,EUR/kg net,5.84,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U-,EUR/kg net,5.78,-0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U-,EUR/kg net,6.31,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Charolaise -10 ans +350Kg,U-,EUR/kg net,5.65,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Limousine -10 ans +350Kg,U-,EUR/kg net,6.05,-0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande +350Kg,U-,EUR/kg net,5.92,-0.05,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R+,EUR/kg net,5.69,0.05,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R+,EUR/kg net,5.66,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,R+,EUR/kg net,6,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Charolaise -10 ans +350Kg,R+,EUR/kg net,5.6,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Limousine -10 ans +350Kg,R+,EUR/kg net,5.89,-0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande +350Kg,R+,EUR/kg net,5.71,-0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,R=,EUR/kg net,5.59,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R=,EUR/kg net,5.6,0.05,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Taureaux,VML,R=,EUR/kg net,4.65,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Viande,R=,EUR/kg net,5.46,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.59,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.56,-0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.55,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande Mixte Lait,R=,EUR/kg net,5.59,-0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande +350Kg,R=,EUR/kg net,5.56,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R-,EUR/kg net,5.45,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Mixte,R-,EUR/kg net,5.14,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Viande,R-,EUR/kg net,5.33,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R-,EUR/kg net,5.44,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Mixte,R-,EUR/kg net,4.72,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande +350Kg,R-,EUR/kg net,5.4,0,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Mixte,O+,EUR/kg net,5.09,0.07,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Viande,O+,EUR/kg net,5.24,,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Mixte,O+,EUR/kg net,4.68,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,O=,EUR/kg net,4.86,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Mixte,O=,EUR/kg net,5.03,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Lait,O=,EUR/kg net,4.78,0.01,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Taureaux,VML,O=,EUR/kg net,4.19,,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Mixte,O=,EUR/kg net,4.73,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,"Viande tous poids, toutes races",O=,EUR/kg net,5.14,-0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Mixte,O=,EUR/kg net,4.65,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Lait,O=,EUR/kg net,4.25,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Génisses,Viande Mixte Lait,O=,EUR/kg net,4.98,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Lait,O-,EUR/kg net,4.76,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Mixte,O-,EUR/kg net,4.67,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Lait,O-,EUR/kg net,4.36,,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Mixte,O-,EUR/kg net,4.57,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Lait,O-,EUR/kg net,4.24,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 12 à 24 mois,Lait,P+,EUR/kg net,4.75,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Lait,P+,EUR/kg net,4.33,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Mixte,P+,EUR/kg net,4.44,0.04,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Lait,P+,EUR/kg net,4.23,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,P=,EUR/kg net,4.74,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Boeufs,Lait,P=,EUR/kg net,4.3,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Lait,P=,EUR/kg net,4.19,0.02,COT-VRO-GBST_nationale-A24-S47.csv
2024,47,,2024-11-18,2024-11-24,Standard,Vaches,Lait,P-,EUR/kg net,4.12,0.03,COT-VRO-GBST_nationale-A24-S47.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,E,EUR/kg net,6,0.06,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U+,EUR/kg net,5.84,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U+,EUR/kg net,5.99,0.06,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U+,EUR/kg net,6.82,-0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,U=,EUR/kg net,5.82,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U=,EUR/kg net,5.81,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U=,EUR/kg net,5.93,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Taureaux,VML,U=,EUR/kg net,4.77,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,"Viande tous poids, toutes races",U=,EUR/kg net,6.1,0.06,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U=,EUR/kg net,6.04,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U=,EUR/kg net,6.57,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Limousine -10 ans +350Kg,U=,EUR/kg net,6.22,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande Mixte Lait,U=,EUR/kg net,6.06,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande +350Kg,U=,EUR/kg net,6.24,0.06,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,U-,EUR/kg net,5.77,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Blonde/Parth.,U-,EUR/kg net,5.88,0.04,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,U-,EUR/kg net,5.82,0.04,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,U-,EUR/kg net,6.3,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Charolaise -10 ans +350Kg,U-,EUR/kg net,5.66,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Limousine -10 ans +350Kg,U-,EUR/kg net,6.05,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande +350Kg,U-,EUR/kg net,5.94,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R+,EUR/kg net,5.73,0.04,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R+,EUR/kg net,5.66,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Blonde/Parth. -10 ans +350Kg,R+,EUR/kg net,6.07,0.07,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Charolaise -10 ans +350Kg,R+,EUR/kg net,5.61,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Limousine -10 ans +350Kg,R+,EUR/kg net,5.88,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande +350Kg,R+,EUR/kg net,5.72,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,R=,EUR/kg net,5.64,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R=,EUR/kg net,5.63,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Taureaux,VML,R=,EUR/kg net,4.67,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Viande,R=,EUR/kg net,5.47,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.59,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.59,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.56,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande Mixte Lait,R=,EUR/kg net,5.6,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande +350Kg,R=,EUR/kg net,5.58,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Viande hors Bl/Parth.,R-,EUR/kg net,5.5,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Mixte,R-,EUR/kg net,5.15,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Viande,R-,EUR/kg net,5.36,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,R-,EUR/kg net,5.47,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Mixte,R-,EUR/kg net,4.73,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande +350Kg,R-,EUR/kg net,5.38,-0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Mixte,O+,EUR/kg net,5.11,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Viande,O+,EUR/kg net,5.37,0.13,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Mixte,O+,EUR/kg net,4.74,,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Viande hors Bl/Parth. -10 a +350kg,O+,EUR/kg net,5.2,,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Mixte,O+,EUR/kg net,4.68,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,O=,EUR/kg net,4.91,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Mixte,O=,EUR/kg net,5.03,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Lait,O=,EUR/kg net,4.83,0.05,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Taureaux,VML,O=,EUR/kg net,4.16,-0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Mixte,O=,EUR/kg net,4.72,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,"Viande tous poids, toutes races",O=,EUR/kg net,5.16,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Mixte,O=,EUR/kg net,4.66,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Lait,O=,EUR/kg net,4.28,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Génisses,Viande Mixte Lait,O=,EUR/kg net,5.01,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Lait,O-,EUR/kg net,4.79,0.03,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Mixte,O-,EUR/kg net,4.67,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Lait,O-,EUR/kg net,4.36,0,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Mixte,O-,EUR/kg net,4.56,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Lait,O-,EUR/kg net,4.25,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 12 à 24 mois,Lait,P+,EUR/kg net,4.79,0.04,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Lait,P+,EUR/kg net,4.34,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Mixte,P+,EUR/kg net,4.43,-0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Lait,P+,EUR/kg net,4.24,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,P=,EUR/kg net,4.78,0.04,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Boeufs,Lait,P=,EUR/kg net,4.28,-0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Lait,P=,EUR/kg net,4.2,0.01,COT-VRO-GBST_nationale-A24-S48.csv
2024,48,,2024-11-25,2024-12-01,Standard,Vaches,Lait,P-,EUR/kg net,4.14,0.02,COT-VRO-GBST_nationale-A24-S48.csv
2024,,12,2024-12-01,2024-12-31,Bio,Boeufs,Viande,U,EUR/kg net,6,0.01,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,"Viande tous poids, toutes races",U,EUR/kg net,6.03,,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Boeufs,Viande,R,EUR/kg net,5.83,0.01,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Génisses,Viande Mixte Lait,R,EUR/kg net,5.75,0.03,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Génisses,Viande +350Kg,R,EUR/kg net,5.79,0.04,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,"Viande tous poids, toutes races",R,EUR/kg net,5.75,0,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,Viande hors Bl/Parth. -10 a +350kg,R,EUR/kg net,5.78,-0.03,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,Charolaise -10 ans +350Kg,R,EUR/kg net,5.74,-0.04,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,"Viande tous poids, toutes races",O,EUR/kg net,5.24,-0.03,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,Mixte,O,EUR/kg net,5.06,0.03,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,Lait,O,EUR/kg net,4.87,0.03,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,Bio,Vaches,Lait,P,EUR/kg net,4.72,0,COT-VRO-GBBI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande +350kg,U+,EUR/kg net,6.98,,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Blonde d'A et Parth. -10 ans +350Kg,U+,EUR/kg net,7.27,0.3,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Jeunes bovins 12 à 24 mois,Viande toutes races,U=,EUR/kg net,5.78,0.16,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande mixte mait,U=,EUR/kg net,6.29,0.1,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande +350kg,U=,EUR/kg net,6.35,0.01,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,"Viande tous poids, toutes races",U=,EUR/kg net,6.53,0.11,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Viande hors Bl/Parth. -10 a +350kg,U=,EUR/kg net,6.54,0.3,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Blonde d'A et Parth. -10 ans +350Kg,U=,EUR/kg net,6.78,0.08,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Limousine -10 ans +350Kg,U=,EUR/kg net,6.63,0.34,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande +350kg,U-,EUR/kg net,6.13,0.06,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Viande hors Bl/Parth. -10 a +350kg,U-,EUR/kg net,6.04,-0.01,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Blonde d'A et Parth. -10 ans +350Kg,U-,EUR/kg net,6.56,0.07,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Charolaise -10 ans +350Kg,U-,EUR/kg net,5.78,0,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Limousine -10 ans +350Kg,U-,EUR/kg net,6.24,0,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande +350kg,R+,EUR/kg net,5.93,0.02,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Viande hors Bl/Parth. -10 a +350kg,R+,EUR/kg net,5.88,0,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Charolaise -10 ans +350Kg,R+,EUR/kg net,5.72,0.01,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Limousine -10 ans +350Kg,R+,EUR/kg net,6.09,0.02,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Génisses,Viande mixte mait,R=,EUR/kg net,5.88,0.02,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,"Viande tous poids, toutes races",R=,EUR/kg net,5.86,0.01,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Viande hors Bl/Parth. -10 a +350kg,R=,EUR/kg net,5.75,0.02,COT-VRO-GBSI_nationale-A24-M12.csv
2024,,12,2024-12-01,2024-12-31,SIQO (hors bio),Vaches,Charolaise -10 ans +350Kg,R=,EUR/kg net,5.68,0.01,COT-VRO-GBSI_nationale-A24-M12.csv
2024,49,,2024-12-02,2024-12-08,Standard,Jeunes bovins 8 à 24 mois,Viande Mixte Lait,E,EUR/kg net,6.06,0.06,COT-VRO-GBST_nationale-A24-S49.csv
2024,49,,2024-12-02,2024-12-08,Standard,Vaches,"Viande tous poids, toutes races",E,EUR/kg net,7.93,,COT-VRO-GBST_nationale-A24-S49.csv
